route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
136,NMBS/SNCB,BUS,Mons -- Saint-Ghislain,,700,,,
137,NMBS/SNCB,BUS,Ath -- Grammont,,700,,,
138,NMBS/SNCB,BUS,Bruxelles-Midi -- Ath,,700,,,
139,NMBS/SNCB,BUS,Mons -- Braine-le-Comte,,700,,,
14,NMBS/SNCB,L,Zeebrugge-Dorp -- Gand-Saint-Pierre,,100,,,
140,NMBS/SNCB,BUS,Luttre -- Manage,,700,,,
141,NMBS/SNCB,BUS,Saint-Ghislain -- Quiévrain,,700,,,
142,NMBS/SNCB,BUS,Mons -- La Louvière-Sud,,700,,,
143,NMBS/SNCB,BUS,Ottignies -- Charleroi-Central,,700,,,
144,NMBS/SNCB,BUS,Hal -- Tournai,,700,,,
145,NMBS/SNCB,BUS,Nivelles -- Charleroi-Central,,700,,,
146,NMBS/SNCB,BUS,Charleroi-Central -- Fleurus,,700,,,
147,NMBS/SNCB,BUS,Charleroi-Central -- Couvin,,700,,,
148,NMBS/SNCB,BUS,Bruxelles-Midi -- Grammont,,700,,,
149,NMBS/SNCB,BUS,Hal -- Grammont,,700,,,
15,NMBS/SNCB,IC,Schaerbeek -- Mons,,103,,,
150,NMBS/SNCB,BUS,Bruxelles-Midi -- Charleroi-Central,,700,,,
151,NMBS/SNCB,BUS,Mariembourg -- Couvin,,700,,,
152,NMBS/SNCB,BUS,Charleroi-Central -- Tilly,,700,,,
153,NMBS/SNCB,BUS,Blaton -- Tournai,,700,,,
154,NMBS/SNCB,BUS,Mons -- Jurbise,,700,,,
155,NMBS/SNCB,BUS,Jurbise -- Quévy,,700,,,
156,NMBS/SNCB,BUS,Ottignies -- Fleurus,,700,,,
157,NMBS/SNCB,BUS,Mons -- Tournai,,700,,,
158,NMBS/SNCB,BUS,Blaton -- Mouscron,,700,,,
159,NMBS/SNCB,BUS,Nivelles -- Luttre,,700,,,
16,NMBS/SNCB,P,Schaerbeek -- La Panne,,103,,,
160,NMBS/SNCB,BUS,Bruxelles-Midi -- Hal,,700,,,
161,NMBS/SNCB,BUS,Mons -- Soignies,,700,,,
162,NMBS/SNCB,BUS,Charleroi-Central -- La Louvière-Sud,,700,,,
163,NMBS/SNCB,BUS,La Louvière-Sud -- Binche,,700,,,
164,NMBS/SNCB,BUS,Piéton -- La Louvière-Centre,,700,,,
165,NMBS/SNCB,L,Bruxelles-Midi -- Hal,,100,,,
166,NMBS/SNCB,BUS,Flémalle-Haute -- Huy,,700,,,
167,NMBS/SNCB,BUS,Maubeuge (FR) -- Charleroi-Central,,700,,,
168,NMBS/SNCB,BUS,Erquelinnes -- Charleroi-Central,,700,,,
169,NMBS/SNCB,BUS,Lille Flandres (FR) -- Mouscron,,700,,,
17,NMBS/SNCB,IC,Schaerbeek -- Courtrai,,103,,,
170,NMBS/SNCB,BUS,Luxembourg (LU) -- Arlon,,700,,,
171,NMBS/SNCB,BUS,Luxembourg (LU) -- Athus,,700,,,
172,NMBS/SNCB,IC,Schellebelle -- Denderleeuw,,103,,,
173,NMBS/SNCB,IC,La Panne -- Dixmude,,103,,,
174,NMBS/SNCB,L,Malines -- Gand-Saint-Pierre,,100,,,
175,NMBS/SNCB,IC,Burst -- Courtrai,,103,,,
176,NMBS/SNCB,IC,Zottegem -- Courtrai,,103,,,
177,NMBS/SNCB,IC,Menin -- Poperinge,,103,,,
178,NMBS/SNCB,L,Gand-Dampoort -- Eeklo,,100,,,
179,NMBS/SNCB,L,Malines -- Schellebelle,,100,,,
18,NMBS/SNCB,EXTRA,Schaerbeek -- Courtrai,,103,,,
180,NMBS/SNCB,L,Gand-Saint-Pierre -- Termonde,,100,,,
181,NMBS/SNCB,L,Termonde -- Schellebelle,,100,,,
182,NMBS/SNCB,IC,Deinze -- Poperinge,,103,,,
183,NMBS/SNCB,IC,Ostende -- Burst,,103,,,
184,NMBS/SNCB,IC,Bruges -- Zottegem,,103,,,
185,NMBS/SNCB,IC,Deinze -- Courtrai,,103,,,
186,NMBS/SNCB,IC,Bruges -- Knokke,,103,,,
187,NMBS/SNCB,IC,Ostende -- Courtrai,,103,,,
188,NMBS/SNCB,IC,Bruges -- Courtrai,,103,,,
189,NMBS/SNCB,IC,Audenarde -- Courtrai,,103,,,
19,NMBS/SNCB,BUS,Zottegem -- Denderleeuw,,700,,,
190,NMBS/SNCB,IC,Ostende -- Zottegem,,103,,,
191,NMBS/SNCB,IC,Ostende -- Audenarde,,103,,,
192,NMBS/SNCB,EXTRA,Audenarde -- Alost,,103,,,
193,NMBS/SNCB,L,Bruges -- Gand-Saint-Pierre,,100,,,
194,NMBS/SNCB,L,Zeebrugge-Strand -- Gand-Saint-Pierre,,100,,,
195,NMBS/SNCB,L,Bruges -- Ostende,,100,,,
196,NMBS/SNCB,L,Burst -- Courtrai,,100,,,
197,NMBS/SNCB,IC,Bruges -- Ostende,,103,,,
198,NMBS/SNCB,L,Bruges -- Zeebrugge-Strand,,100,,,
199,NMBS/SNCB,IC,Ostende -- Gand-Saint-Pierre,,103,,,
2,NMBS/SNCB,IC,Bruxelles-Midi -- Charleroi-Central,,103,,,
20,NMBS/SNCB,BUS,Malines -- Termonde,,700,,,
200,NMBS/SNCB,IC,Hasselt -- Louvain,,103,,,
201,NMBS/SNCB,IC,Anvers-Central -- Herentals,,103,,,
202,NMBS/SNCB,L,Hasselt -- Landen,,100,,,
203,NMBS/SNCB,L,Schaerbeek -- Anvers-Central,,100,,,
204,NMBS/SNCB,P,Hasselt -- Landen,,103,,,
205,NMBS/SNCB,IC,Hasselt -- Landen,,103,,,
206,NMBS/SNCB,IC,Tongres -- Aarschot,,103,,,
207,NMBS/SNCB,L,Hasselt -- Diest,,100,,,
208,NMBS/SNCB,L,Bruxelles-Midi -- Louvain,,100,,,
209,NMBS/SNCB,L,Louvain -- Landen,,100,,,
21,NMBS/SNCB,BUS,Bruges -- Ostende,,700,,,
210,NMBS/SNCB,L,Louvain -- Aarschot,,100,,,
211,NMBS/SNCB,IC,Tongres -- Louvain,,103,,,
212,NMBS/SNCB,IC,Hasselt -- Aarschot,,103,,,
213,NMBS/SNCB,L,Anvers-Central -- Essen,,100,,,
214,NMBS/SNCB,L,Anvers-Central -- Kapellen,,100,,,
215,NMBS/SNCB,L,Heist-op-den-Berg -- Louvain,,100,,,
216,NMBS/SNCB,L,Anvers-Central -- Lierre,,100,,,
217,NMBS/SNCB,L,Anvers-Central -- Heist-op-den-Berg,,100,,,
218,NMBS/SNCB,L,Ottignies -- Charleroi-Central,,100,,,
219,NMBS/SNCB,IC,Bruxelles-Midi -- Brussels Airport-Zaventem,,103,,,
22,NMBS/SNCB,BUS,Lichtervelde -- Dixmude,,700,,,
220,NMBS/SNCB,IC,Enghien -- Tournai,,103,,,
221,NMBS/SNCB,IC,Mons -- Braine-le-Comte,,103,,,
222,NMBS/SNCB,IC,Bruxelles-Midi -- Liège-Guillemins,,103,,,
223,NMBS/SNCB,L,Verviers-Central -- Welkenraedt,,100,,,
224,NMBS/SNCB,L,Louvain -- Sint-Joris-Weert,,100,,,
225,NMBS/SNCB,L,Ottignies -- Wavre,,100,,,
226,NMBS/SNCB,L,Namur -- Dinant,,100,,,
227,NMBS/SNCB,L,Hasselt -- Tongres,,100,,,
228,NMBS/SNCB,L,Liège-Guillemins -- Flémalle-Haute,,100,,,
229,NMBS/SNCB,IC,Welkenraedt -- Eupen,,103,,,
23,NMBS/SNCB,BUS,Bruges -- Blankenberge,,700,,,
230,NMBS/SNCB,IC,Gand-Saint-Pierre -- Courtrai,,103,,,
231,NMBS/SNCB,IC,Bruxelles-Midi -- Namur,,103,,,
232,NMBS/SNCB,P,Herstal -- Bomal,,103,,,
233,NMBS/SNCB,IC,Liers -- Namur,,103,,,
234,NMBS/SNCB,P,Ottignies -- Arlon,,103,,,
235,NMBS/SNCB,P,Bruxelles-Midi -- Arlon,,103,,,
236,NMBS/SNCB,IC,Liège-Guillemins -- Namur,,103,,,
237,NMBS/SNCB,IC,Liège-Saint-Lambert -- Namur,,103,,,
238,NMBS/SNCB,IC,Namur -- Dinant,,103,,,
239,NMBS/SNCB,IC,Gembloux -- Dinant,,103,,,
24,NMBS/SNCB,BUS,Menin -- Poperinge,,700,,,
240,NMBS/SNCB,IC,Gembloux -- Namur,,103,,,
241,NMBS/SNCB,L,Liège-Guillemins -- Liers,,100,,,
242,NMBS/SNCB,IC,Bruxelles-Midi -- Tournai,,103,,,
243,NMBS/SNCB,IC,Mons -- Jurbise,,103,,,
244,NMBS/SNCB,IC,Nivelles -- Charleroi-Central,,103,,,
245,NMBS/SNCB,IC,Luttre -- Charleroi-Central,,103,,,
246,NMBS/SNCB,IC,La Louvière-Sud -- Binche,,103,,,
247,NMBS/SNCB,IC,Saint-Ghislain -- Tournai,,103,,,
248,NMBS/SNCB,IC,Mons -- Mouscron,,103,,,
249,NMBS/SNCB,IC,Tournai -- Ath,,103,,,
25,NMBS/SNCB,BUS,Lichtervelde -- La Panne,,700,,,
250,NMBS/SNCB,IC,Bruxelles-Midi -- Nivelles,,103,,,
251,NMBS/SNCB,L,Charleroi-Central -- Fleurus,,100,,,
252,NMBS/SNCB,L,Wavre -- Tilly,,100,,,
253,NMBS/SNCB,IC,Tournai -- Mouscron,,103,,,
254,NMBS/SNCB,L,Wavre -- Fleurus,,100,,,
255,NMBS/SNCB,L,Nivelles -- Luttre,,100,,,
256,NMBS/SNCB,L,Ottignies -- Fleurus,,100,,,
257,NMBS/SNCB,IC,Saint-Ghislain -- Mouscron,,103,,,
258,NMBS/SNCB,L,Saint-Ghislain -- Quiévrain,,100,,,
259,NMBS/SNCB,BUS,Ettelbruck (LU) -- Gouvy,,700,,,
26,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Termonde,,700,,,
260,NMBS/SNCB,S34,Termonde -- Saint-Nicolas,,100,,,
261,NMBS/SNCB,S34,Lokeren -- Melsele,,100,,,
262,NMBS/SNCB,S34,Anvers-Central -- Lokeren,,100,,,
263,NMBS/SNCB,S34,Anvers-Berchem -- Termonde,,100,,,
264,NMBS/SNCB,S34,Termonde -- Melsele,,100,,,
265,NMBS/SNCB,S34,Anvers-Central -- Termonde,,100,,,
266,NMBS/SNCB,S34,Lokeren -- Saint-Nicolas,,100,,,
267,NMBS/SNCB,S34,Termonde -- Lokeren,,100,,,
268,NMBS/SNCB,S34,Anvers-Central -- Saint-Nicolas,,100,,,
269,NMBS/SNCB,S34,Anvers-Berchem -- Lokeren,,100,,,
27,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Alost,,700,,,
270,NMBS/SNCB,L,Tournai -- Mouscron,,100,,,
271,NMBS/SNCB,IC,Genk -- Blankenberge,,103,,,
272,NMBS/SNCB,IC,Genk -- Bruges,,103,,,
273,NMBS/SNCB,IC,Hasselt -- Bruges,,103,,,
274,NMBS/SNCB,IC,Hasselt -- Blankenberge,,103,,,
275,NMBS/SNCB,IC,Landen -- Blankenberge,,103,,,
276,NMBS/SNCB,IC,Bruges -- Blankenberge,,103,,,
277,NMBS/SNCB,IC,Bruxelles-Nord -- Blankenberge,,103,,,
278,NMBS/SNCB,IC,Bruxelles-Midi -- Blankenberge,,103,,,
279,NMBS/SNCB,IC,Genk -- Gand-Saint-Pierre,,103,,,
28,NMBS/SNCB,BUS,Burst -- Denderleeuw,,700,,,
280,NMBS/SNCB,IC,Hasselt -- Genk,,103,,,
281,NMBS/SNCB,S6,Audenarde -- Grammont,,100,,,
282,NMBS/SNCB,S6,Grammont -- Denderleeuw,,100,,,
283,NMBS/SNCB,S6,Zottegem -- Grammont,,100,,,
284,NMBS/SNCB,S6,Enghien -- Denderleeuw,,100,,,
285,NMBS/SNCB,S6,Enghien -- Grammont,,100,,,
286,NMBS/SNCB,L,Audenarde -- Zottegem,,100,,,
287,NMBS/SNCB,L,Audenarde -- Burst,,100,,,
288,NMBS/SNCB,L,Zottegem -- Courtrai,,100,,,
289,NMBS/SNCB,L,Audenarde -- Courtrai,,100,,,
29,NMBS/SNCB,BUS,Termonde -- Lokeren,,700,,,
290,NMBS/SNCB,IC,Tongres -- Mons,,103,,,
291,NMBS/SNCB,IC,Louvain -- Mons,,103,,,
292,NMBS/SNCB,IC,Tongres -- Quiévrain,,103,,,
293,NMBS/SNCB,IC,Louvain -- Quiévrain,,103,,,
294,NMBS/SNCB,IC,Mons -- Quiévrain,,103,,,
295,NMBS/SNCB,IC,Hasselt -- Quiévrain,,103,,,
296,NMBS/SNCB,EXTRA,Bruges -- Knokke,,103,,,
297,NMBS/SNCB,EXTRA,Bruges -- Blankenberge,,103,,,
298,NMBS/SNCB,L,Zottegem -- Grammont,,100,,,
299,NMBS/SNCB,IC,Liège-Guillemins -- Flémalle-Haute,,103,,,
3,NMBS/SNCB,L,Libramont -- Bertrix,,100,,,
30,NMBS/SNCB,BUS,Jette -- Alost,,700,,,
300,NMBS/SNCB,EXTRA,Louvain -- Gand-Saint-Pierre,,103,,,
301,NMBS/SNCB,IC,Anvers-Central -- Gand-Saint-Pierre,,103,,,
302,NMBS/SNCB,L,Bruxelles-Midi -- Termonde,,100,,,
303,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Braine-le-Comte,,103,,,
304,NMBS/SNCB,IC,Anvers-Central -- Essen,,103,,,
305,NMBS/SNCB,IC,Anvers-Central -- Hasselt,,103,,,
306,NMBS/SNCB,L,Anvers-Central -- Louvain,,100,,,
307,NMBS/SNCB,L,Liège-Saint-Lambert -- Welkenraedt,,100,,,
308,NMBS/SNCB,IC,Bruxelles-Midi -- Anvers-Berchem,,103,,,
309,NMBS/SNCB,IC,Tongres -- Saint-Ghislain,,103,,,
31,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Schellebelle,,700,,,
310,NMBS/SNCB,IC,Louvain -- Saint-Ghislain,,103,,,
311,NMBS/SNCB,S1,Bruxelles-Midi -- Anvers-Central,,100,,,
312,NMBS/SNCB,S1,Nivelles -- Anvers-Central,,100,,,
313,NMBS/SNCB,S1,Vilvorde -- Nivelles,,100,,,
314,NMBS/SNCB,S1,Bruxelles-Midi -- Nivelles,,100,,,
315,NMBS/SNCB,S1,Vilvorde -- Bruxelles-Midi,,100,,,
316,NMBS/SNCB,S1,Schaerbeek -- Nivelles,,100,,,
317,NMBS/SNCB,T,Ottignies -- Wavre,,103,,,
318,NMBS/SNCB,T,Ottignies -- Bruxelles-Midi,,103,,,
319,NMBS/SNCB,T,Schaerbeek -- Cambron-Casteau,,103,,,
32,NMBS/SNCB,BUS,Zottegem -- Grammont,,700,,,
320,NMBS/SNCB,T,Schaerbeek -- Jurbise,,103,,,
321,NMBS/SNCB,IC,Anvers-Central -- Ostende,,103,,,
322,NMBS/SNCB,IC,Ostende -- Saint-Nicolas,,103,,,
323,NMBS/SNCB,IC,Anvers-Berchem -- Bruges,,103,,,
324,NMBS/SNCB,IC,Anvers-Central -- Bruges,,103,,,
325,NMBS/SNCB,T,Dinant -- Houyet,,103,,,
326,NMBS/SNCB,T,Liège-Guillemins -- Rochefort-Jemelle,,103,,,
327,NMBS/SNCB,EXP,Bruges -- Knokke,,103,,,
328,NMBS/SNCB,EXP,Turnhout -- Blankenberge,,103,,,
329,NMBS/SNCB,EXP,Herentals -- Blankenberge,,103,,,
33,NMBS/SNCB,BUS,Bruges -- Gand-Saint-Pierre,,700,,,
330,NMBS/SNCB,EXP,Anvers-Central -- Blankenberge,,103,,,
331,NMBS/SNCB,EXP,Charleroi-Central -- Blankenberge,,103,,,
332,NMBS/SNCB,EXP,Neerpelt -- Blankenberge,,103,,,
333,NMBS/SNCB,EXP,Schaerbeek -- Blankenberge,,103,,,
334,NMBS/SNCB,EXP,Schaerbeek -- Ostende,,103,,,
335,NMBS/SNCB,EXP,Tongres -- Ostende,,103,,,
336,NMBS/SNCB,EXP,Arlon -- Ostende,,103,,,
337,NMBS/SNCB,EXP,Schaerbeek -- La Panne,,103,,,
338,NMBS/SNCB,EXP,Gand-Saint-Pierre -- La Panne,,103,,,
339,NMBS/SNCB,EXP,Louvain -- Ostende,,103,,,
34,NMBS/SNCB,BUS,Audenarde -- Renaix,,700,,,
340,NMBS/SNCB,EXP,Louvain -- Bruges,,103,,,
341,NMBS/SNCB,EXP,Louvain -- Blankenberge,,103,,,
342,NMBS/SNCB,EXP,Blankenberge -- Saint-Nicolas,,103,,,
343,NMBS/SNCB,EXP,Mons -- Blankenberge,,103,,,
344,NMBS/SNCB,EXP,Hasselt -- Blankenberge,,103,,,
345,NMBS/SNCB,EXTRA,Mons -- Blaton,,103,,,
346,NMBS/SNCB,EXTRA,Bruxelles-Midi -- Binche,,103,,,
347,NMBS/SNCB,EXTRA,Mons -- Tournai,,103,,,
348,NMBS/SNCB,EXTRA,Tournai -- Mouscron,,103,,,
349,NMBS/SNCB,EXTRA,Mons -- Mouscron,,103,,,
35,NMBS/SNCB,BUS,Bruxelles-Midi -- Zottegem,,700,,,
350,NMBS/SNCB,EXTRA,Mol -- Louvain,,103,,,
351,NMBS/SNCB,EXTRA,Zeebrugge-Dorp -- Gand-Saint-Pierre,,103,,,
352,NMBS/SNCB,EXTRA,Mariembourg -- Couvin,,103,,,
353,NMBS/SNCB,S52,Gand-Saint-Pierre -- Grammont,,100,,,
354,NMBS/SNCB,S52,Zottegem -- Grammont,,100,,,
355,NMBS/SNCB,S52,Melle -- Grammont,,100,,,
356,NMBS/SNCB,S52,Gand-Saint-Pierre -- Zottegem,,100,,,
357,NMBS/SNCB,L,Roosendaal (NL) -- Puurs,,100,,,
358,NMBS/SNCB,L,Heerlen -- Liège-Guillemins,,100,,,
359,NMBS/SNCB,S43,Maastricht (NL) -- Liège-Guillemins,,100,,,
36,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Lokeren,,700,,,
360,NMBS/SNCB,S43,Aachen Hbf (DE) -- Liège-Guillemins,,100,,,
361,NMBS/SNCB,S43,Liège-Guillemins -- Visé,,100,,,
362,NMBS/SNCB,S43,Heerlen -- Liège-Guillemins,,100,,,
363,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Tournai,,103,,,
364,NMBS/SNCB,IC,Hal -- Brussels Airport-Zaventem,,103,,,
365,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Enghien,,103,,,
366,NMBS/SNCB,IC,Bruxelles-Nord -- Tournai,,103,,,
367,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Ath,,103,,,
368,NMBS/SNCB,S1,Bruxelles-Nord -- Anvers-Central,,100,,,
369,NMBS/SNCB,S1,Anvers-Central -- Charleroi-Central,,100,,,
37,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Gand-Dampoort,,700,,,
370,NMBS/SNCB,IC,Lille Flandres (FR) -- Courtrai,,103,,,
371,NMBS/SNCB,S1,Bruxelles-Nord -- Nivelles,,100,,,
372,NMBS/SNCB,S63,Maubeuge (FR) -- Charleroi-Central,,100,,,
373,NMBS/SNCB,S63,Erquelinnes -- Charleroi-Central,,100,,,
374,NMBS/SNCB,IC,Lille Flandres (FR) -- Tournai,,103,,,
375,NMBS/SNCB,S1,Schaerbeek -- Anvers-Central,,100,,,
376,NMBS/SNCB,IC,Bruxelles-Midi -- Essen,,103,,,
377,NMBS/SNCB,IC,Essen -- Charleroi-Central,,103,,,
378,NMBS/SNCB,IC,Anvers-Central -- Charleroi-Central,,103,,,
379,NMBS/SNCB,IC,Bruxelles-Nord -- Charleroi-Central,,103,,,
38,NMBS/SNCB,BUS,Audenarde -- Courtrai,,700,,,
380,NMBS/SNCB,S10,Bruxelles-Midi -- Alost,,100,,,
381,NMBS/SNCB,S10,Jette -- Bruxelles-Midi,,100,,,
382,NMBS/SNCB,S10,Bruxelles-Midi -- Schellebelle,,100,,,
383,NMBS/SNCB,S10,Ternat -- Bruxelles-Midi,,100,,,
384,NMBS/SNCB,IC,Luxembourg (LU) -- Namur,,103,,,
385,NMBS/SNCB,IC,Namur -- Arlon,,103,,,
386,NMBS/SNCB,IC,Luxembourg (LU) -- Bruxelles-Midi,,103,,,
387,NMBS/SNCB,IC,Bruxelles-Midi -- Arlon,,103,,,
388,NMBS/SNCB,IC,Luxembourg (LU) -- Ciney,,103,,,
389,NMBS/SNCB,IC,Ciney -- Arlon,,103,,,
39,NMBS/SNCB,BUS,Audenarde -- Denderleeuw,,700,,,
390,NMBS/SNCB,IC,Bruxelles-Midi -- Rochefort-Jemelle,,103,,,
391,NMBS/SNCB,IC,Rochefort-Jemelle -- Ciney,,103,,,
392,NMBS/SNCB,IC,Bruxelles-Midi -- Ciney,,103,,,
393,NMBS/SNCB,IC,Rochefort-Jemelle -- Arlon,,103,,,
394,NMBS/SNCB,S4,Bruxelles-Luxembourg -- Malines,,100,,,
395,NMBS/SNCB,S4,Malines -- Alost,,100,,,
396,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Gand-Saint-Pierre,,103,,,
397,NMBS/SNCB,IC,Brussels Airport-Zaventem -- Alost,,103,,,
398,NMBS/SNCB,S3,Termonde -- Grammont,,100,,,
399,NMBS/SNCB,S3,Bruxelles-Midi -- Termonde,,100,,,
4,NMBS/SNCB,L,Mons -- Quévy,,100,,,
40,NMBS/SNCB,BUS,Audenarde -- Zottegem,,700,,,
400,NMBS/SNCB,S3,Bruxelles-Nord -- Denderleeuw,,100,,,
